91.1341	91.1794	97.0347	97.0779	104.142	104.149	
91.1703	91.2138	97.1165	97.158	104.117	104.124	
91.2062	91.2478	97.1985	97.2383	104.091	104.098	
91.2417	91.2816	97.2806	97.3187	104.065	104.071	
91.2769	91.3151	97.3628	97.3992	104.038	104.044	
91.3117	91.3482	97.445	97.4799	104.011	104.016	
91.3461	91.3811	97.5273	97.5606	103.982	103.987	
91.3801	91.4135	97.6096	97.6415	103.953	103.958	
91.4138	91.4456	97.692	97.7224	103.923	103.928	
91.447	91.4773	97.7743	97.8033	103.892	103.897	
91.4797	91.5087	97.8566	97.8843	103.861	103.865	
91.512	91.5396	97.9389	97.9652	103.829	103.833	
91.5439	91.5701	98.0212	98.0462	103.796	103.8	
91.5752	91.6001	98.1034	98.1272	103.762	103.766	
91.6061	91.6297	98.1855	98.208	103.728	103.732	
91.6365	91.6589	98.2675	98.2888	103.693	103.697	
91.6663	91.6875	98.3494	98.3694	103.657	103.661	
91.6957	91.7157	98.4312	98.45	103.621	103.624	
91.7244	91.7434	98.5128	98.5305	103.584	103.587	
91.7527	91.7705	98.5943	98.6108	103.546	103.549	
91.7803	91.7972	98.6756	98.6911	103.507	103.51	
91.8074	91.8233	98.7568	98.7712	103.468	103.47	
91.8339	91.8488	98.8377	98.8511	103.428	103.43	
91.8598	91.8738	98.9184	98.9309	103.387	103.389	
91.8851	91.8982	98.9989	99.0105	103.345	103.347	
91.9098	91.922	99.0791	99.0899	103.303	103.305	
91.9338	91.9452	99.1591	99.169	103.26	103.262	
91.9572	91.9679	99.2388	99.248	103.216	103.218	
91.98	91.9899	99.3182	99.3267	103.172	103.173	
92.0021	92.0113	99.3973	99.4051	103.127	103.128	
92.0235	92.032	99.4761	99.4832	103.081	103.082	
92.0442	92.0521	99.5546	99.5611	103.034	103.035	
92.0643	92.072	99.6327	99.6387	102.987	102.988	
